2004-08-08 07:20:00.000000+0:00,3424,0,84,57,,52.2,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3361,0,93,56,,54,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3338,0,87,80,,75.8,206,3,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3007,0,84,58,,53.2,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3372,0,85,77,,72.2,0,,,,,,,,,
2004-08-08 07:20:00.000000+0:00,3388,0,83,64,,58.7,0,,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3304,0,88,76,,72.2,112,2,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3432,0,80,57,,50.9,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3279,0,92,53,,50.8,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3295,0,82,64,,58.4,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3470,0,93,59,,57,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3223,0,66,60,,48.6,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3327,0,90,79,,75.8,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3028,0,85,60,,55.5,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3384,0,55,67,,50.3,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3229,0,92,56,,53.7,294,1,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3155,0,80,62,,55.8,0,,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3142,0,100,57,,57,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3089,0,82,58,,52.6,0,0,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3119,4,98,59,,58.5,133,4,,,,,,,,
2004-08-08 07:25:00.000000+0:00,3171,0,92,53,,50.8,271,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3101,6,74,59,,50.7,259,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3097,1,87,53,,49.3,284,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3099,0,90,64,,61,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3118,3,91,55,,52.4,250,7,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3102,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3188,0,98,52,,51.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3090,2,86,63,,58.8,102,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3103,4,100,59,,59,309,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3148,1,63,72,,58.7,172,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3143,3,87,64,,60.1,183,5,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3088,0,78,73,,65.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3132,0,100,76,,76,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3178,0,82,57,,51.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3114,12,82,70,,64.3,205,16,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3164,0,88,60,,56.5,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3179,3,86,68,,63.7,147,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3095,0,86,56,,51.9,309,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3051,0,90,61,,58.1,141,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3075,2,76,76,,67.9,106,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3053,6,50,97,,75.2,113,14,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3140,3,45,78,,54.9,320,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3106,0,64,74,,61.1,206,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3068,0,89,59,,55.8,311,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3061,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3117,1,58,78,,62,117,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3085,3,58,63,,48,325,5,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3147,5,79,64,,57.4,151,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3076,5,82,71,,65.2,165,8,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3254,3,96,60,,58.9,205,6,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3096,0,67,66,,54.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3046,0,77,58,,50.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3047,0,83,61,,55.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3172,0,84,57,,52.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3134,0,80,68,,61.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3251,0,95,54,,52.6,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3177,2,76,58,,50.5,268,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3153,0,76,64,,56.3,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3129,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3062,0,86,63,,58.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3084,1,96,55,,53.9,147,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3169,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3166,0,,50,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3067,0,87,54,,50.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3165,0,89,54,,50.9,0,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3125,2,24,79,,39.1,286,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3083,0,90,55,,52.1,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3128,0,79,64,,57.4,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3158,0,72,59,,50,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3116,0,92,52,,49.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3131,0,61,76,,61.6,159,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3141,0,,56,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3190,0,86,58,,53.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3055,0,89,53,,49.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3255,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3041,0,93,64,,62,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3181,0,84,58,,53.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3400,0,84,66,,61,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3337,0,80,58,,51.9,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3496,0,89,58,,54.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3208,1,76,80,,71.8,231,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3490,2,90,57,,54.1,128,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3427,0,78,59,,52.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3488,0,74,60,,51.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3371,0,89,77,,73.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3443,0,93,54,,52,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3464,0,97,60,,59.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3408,0,95,57,,55.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3441,0,87,58,,54.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3458,2,97,75,,74.1,83,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3489,12,82,56,,50.6,278,17,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3029,0,80,56,,49.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3492,6,69,70,,59.4,173,10,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3195,2,92,57,,54.7,157,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3494,0,82,56,,50.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3204,0,93,53,,51,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3447,2,62,71,,57.3,112,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3205,0,93,54,,52,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3461,0,62,68,,54.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3228,0,70,77,,66.5,100,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3482,8,72,70,,60.6,174,10,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3459,3,70,72,,61.7,191,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3013,0,84,65,,60.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3264,0,93,52,,50.1,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3466,0,54,76,,58.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3345,0,86,55,,50.9,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3411,0,80,60,,53.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3483,0,76,64,,56.3,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3002,0,78,55,,48.3,321,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3457,0,89,60,,56.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3219,0,84,56,,51.3,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3278,1,72,65,,55.8,127,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3197,0,,56,,,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3270,0,96,58,,56.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3465,0,78,64,,57,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3444,0,81,61,,55.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3230,0,66,65,,53.4,200,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3246,0,93,61,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3274,0,75,78,,69.4,93,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3394,0,81,64,,58.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3449,0,78,64,,57,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3285,0,71,56,,46.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3451,1,96,77,,75.8,66,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3289,0,93,51,,49.1,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3262,0,92,54,,51.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3359,1,68,74,,62.8,133,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3439,0,59,65,,50.3,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3004,5,53,33,,17.8,45,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3034,5,76,77,,68.9,74,6,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3220,0,92,60,,57.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3437,0,89,59,,55.8,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3216,0,96,58,,56.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3397,0,97,57,,56.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3001,3,81,69,,62.9,128,9,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3353,2,75,67,,58.8,175,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3292,2,70,68,,57.9,264,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3030,0,59,76,,60.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3429,4,83,70,,64.6,154,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3424,0,86,57,,52.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3019,0,89,59,,55.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3012,0,70,67,,56.9,121,4,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3328,0,99,49,,48.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3298,0,97,54,,53.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3430,0,83,55,,50,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3209,0,76,74,,66,24,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3259,0,80,59,,52.9,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3385,0,87,67,,63,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3349,0,78,65,,58,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3341,0,93,56,,54,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3309,0,77,67,,59.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3026,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3222,1,83,66,,60.7,124,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3042,0,89,60,,56.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3311,0,97,76,,75.1,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3425,1,90,62,,59,270,2,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3236,0,77,65,,57.6,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3276,0,97,51,,50.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3305,0,61,65,,51.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3036,0,85,61,,56.5,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3296,0,76,58,,50.5,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3193,0,65,61,,49.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3248,0,87,55,,51.2,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3268,2,71,69,,59.2,142,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3360,0,89,62,,58.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3376,0,100,67,,67,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3023,0,92,56,,53.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3307,0,99,50,,49.7,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3372,0,85,77,,72.2,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3325,0,100,53,,53,244,1,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3388,0,86,64,,59.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3420,0,73,74,,64.8,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3324,0,93,56,,54,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3297,0,71,63,,53.5,161,3,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3390,0,69,62,,51.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3435,7,80,75,,68.4,124,14,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3000,1,100,56,,56,318,5,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3415,0,69,62,,51.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3294,0,92,55,,52.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3436,0,86,65,,60.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3355,0,93,60,,58,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3413,0,80,58,,51.9,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3260,0,74,65,,56.5,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3346,3,86,56,,51.9,359,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3344,0,85,61,,56.5,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3379,0,75,70,,61.7,0,,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3350,0,70,58,,48.3,0,0,,,,,,,,
2004-08-08 07:30:00.000000+0:00,3267,0,76,77,,68.9,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3021,6,86,74,,69.6,60,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3422,0,94,61,,59.3,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3239,0,54,72,,54.4,45,1,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3352,0,84,69,,64,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3212,3,100,52,,52,306,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3375,0,85,54,,49.6,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3329,0,100,59,,59,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3361,0,93,56,,54,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3265,0,81,63,,57.1,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3357,0,,56,,,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3338,2,87,80,,75.8,199,3,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3314,1,72,74,,64.4,150,2,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3040,1,86,60,,55.8,346,1,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3011,5,60,78,,63,60,14,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3284,0,86,56,,51.9,113,1,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3207,0,98,61,,60.4,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3410,0,84,69,,64,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3374,0,100,73,,73,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3273,0,71,64,,54.4,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3038,3,73,66,,57.1,183,10,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3241,3,67,63,,51.9,160,8,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3312,0,85,54,,49.6,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3037,0,0,0,,0,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3316,5,80,74,,67.4,58,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3356,0,97,55,,54.2,30,2,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3323,0,93,55,,53,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3025,3,75,70,,61.7,146,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3286,0,95,53,,51.6,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3310,1,87,55,,51.2,295,2,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3287,3,88,66,,62.4,237,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3369,0,88,59,,55.5,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3392,0,,59,,,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3126,0,88,83,,79.1,110,8,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3182,2,77,60,,52.8,280,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3139,0,75,50,,42.4,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3149,0,68,69,,58,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3154,3,51,78,,58.4,357,3,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3105,0,68,75,,63.7,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3049,0,97,74,,73.1,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3057,0,96,58,,56.9,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3160,0,84,62,,57.1,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3142,0,100,57,,57,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3069,0,96,63,,61.9,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3253,0,89,66,,62.7,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3250,0,95,52,,50.6,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3065,8,63,76,,62.5,209,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3192,2,79,61,,54.5,176,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3072,0,71,60,,50.6,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3112,0,80,57,,50.9,0,,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3471,0,96,52,,50.9,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3467,0,72,67,,57.7,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3460,0,93,54,,52,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3469,0,94,54,,52.3,0,0,,,,,,,,
2004-08-08 07:35:00.000000+0:00,3497,0,77,55,,47.9,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3490,2,90,57,,54.1,131,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3296,0,76,57,,49.5,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3298,0,97,54,,53.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3430,0,83,55,,50,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3295,0,82,63,,57.4,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3307,0,99,51,,50.7,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3028,0,86,60,,55.8,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3449,0,78,64,,57,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3002,0,79,55,,48.6,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3451,2,95,76,,74.5,106,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3262,0,92,54,,51.7,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3009,0,55,58,,41.9,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3437,0,90,59,,56.1,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3279,1,93,53,,51,287,1,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3439,0,59,65,,50.3,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3397,0,97,57,,56.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3360,0,89,62,,58.7,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3268,0,71,69,,59.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3304,0,87,76,,71.9,112,1,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3379,0,73,69,,60,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3190,0,85,57,,52.6,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3327,0,88,79,,75.1,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3148,0,64,72,,59.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3276,0,97,51,,50.2,0,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3163,2,94,59,,57.3,286,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3136,0,88,54,,50.5,247,1,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3097,1,87,53,,49.3,270,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3089,0,82,57,,51.6,0,0,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3117,1,61,78,,63.5,100,,,,,,,,,
2004-08-08 07:40:00.000000+0:00,3171,0,93,53,,51,271,1,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3254,3,96,60,,58.9,207,6,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3181,0,84,58,,53.2,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3055,0,88,53,,49.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3067,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3046,0,77,58,,50.8,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3143,7,88,63,,59.4,237,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3116,0,92,52,,49.8,226,2,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3101,5,74,59,,50.7,268,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3103,3,100,59,,59,305,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3084,1,90,56,,53.1,147,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3090,0,86,62,,57.8,110,3,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3188,0,98,51,,50.5,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3253,0,89,66,,62.7,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3179,2,85,69,,64.3,140,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3153,1,77,64,,56.7,104,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3114,10,82,71,,65.2,191,16,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3178,0,83,57,,51.9,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3180,5,81,59,,53.2,357,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3193,0,65,60,,48.2,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3134,0,80,68,,61.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3106,0,65,74,,61.5,155,4,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3251,0,95,53,,51.6,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3255,0,100,59,,59,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3164,0,88,60,,56.5,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3085,3,59,63,,48.5,277,7,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3061,0,88,53,,49.6,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3119,3,98,59,,58.5,105,5,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3129,0,87,62,,58.1,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3177,2,76,58,,50.5,280,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3095,0,86,55,,50.9,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3088,0,78,73,,65.7,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3172,0,85,56,,51.6,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3068,0,89,59,,55.8,291,3,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3096,0,67,67,,55.7,0,0,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3169,0,100,58,,58,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3125,3,25,79,,40.2,286,4,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3053,6,50,97,,75.2,113,14,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3155,0,81,62,,56.1,0,,,,,,,,,
2004-08-08 07:45:00.000000+0:00,3062,0,85,63,,58.4,0,,,,,,,,,
